plot,grid_ref,filename,species,probability,actual_date,session_date,day,month,year,time,scientific_name,english_name,group,guild,warnings,classifier_code,manual_check
108,ST7534733361,ST7534733361__0__20210818_023501_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,02:35:01,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_041830_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,04:18:30,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_044138_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,04:41:38,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_044348_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,04:43:48,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_044713_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,04:47:13,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_051058_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,05:10:58,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210818_052008_Pippip.wav,Pippip,0.98,18/08/2021,17/08/2021,17,8,2021,05:20:08,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_204631_Pippip.wav,Pippip,0.97,23/08/2021,23/08/2021,23,8,2021,20:46:31,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_214853_Pippip.wav,Pippip,0.98,23/08/2021,23/08/2021,23,8,2021,21:48:53,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_222944_Pippip.wav,Pippip,0.95,23/08/2021,23/08/2021,23,8,2021,22:29:44,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_232522_Pippip.wav,Pippip,0.98,23/08/2021,23/08/2021,23,8,2021,23:25:22,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_232528_Pippip.wav,Pippip,0.98,23/08/2021,23/08/2021,23,8,2021,23:25:28,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210823_235112_Pippip.wav,Pippip,0.97,23/08/2021,23/08/2021,23,8,2021,23:51:12,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210824_013016_Pippip.wav,Pippip,0.98,24/08/2021,23/08/2021,23,8,2021,01:30:16,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210824_024908_Pippip.wav,Pippip,0.98,24/08/2021,23/08/2021,23,8,2021,02:49:08,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
108,ST7534733361,ST7534733361__0__20210824_050235_Pippip.wav,Pippip,0.98,24/08/2021,23/08/2021,23,8,2021,05:02:35,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_202648_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,20:26:48,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_203641_Pippip.wav,Pippip,0.97,13/08/2021,13/08/2021,13,8,2021,20:36:41,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_204333_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,20:43:33,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_205057_Pippip.wav,Pippip,0.92,13/08/2021,13/08/2021,13,8,2021,20:50:57,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_205234_Pippip.wav,Pippip,0.97,13/08/2021,13/08/2021,13,8,2021,20:52:34,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_215856_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,21:58:56,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_215929_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,21:59:29,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_220424_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,22:04:24,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_220430_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,22:04:30,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_220438_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,22:04:38,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_223845_Pippip.wav,Pippip,0.74,13/08/2021,13/08/2021,13,8,2021,22:38:45,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_230235_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,23:02:35,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_230241_Pippip.wav,Pippip,0.97,13/08/2021,13/08/2021,13,8,2021,23:02:41,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_230305_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,23:03:05,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_230637_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,23:06:37,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_230740_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,23:07:40,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_234004_Pippip.wav,Pippip,0.97,13/08/2021,13/08/2021,13,8,2021,23:40:04,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_234011_Pippip.wav,Pippip,0.98,13/08/2021,13/08/2021,13,8,2021,23:40:11,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210813_234021_Pippip.wav,Pippip,0.96,13/08/2021,13/08/2021,13,8,2021,23:40:21,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_000231_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:02:31,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_000235_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:02:35,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_001217_Pippip.wav,Pippip,0.57,14/08/2021,14/08/2021,14,8,2021,00:12:17,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002037_Pippip.wav,Pippip,0.51,14/08/2021,14/08/2021,14,8,2021,00:20:37,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002135_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:21:35,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002141_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:21:41,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002154_Pippip.wav,Pippip,0.97,14/08/2021,14/08/2021,14,8,2021,00:21:54,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002221_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:22:21,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002228_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:22:28,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_002243_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:22:43,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_003440_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:34:40,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_003522_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:35:22,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_003528_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:35:28,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_004254_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:42:54,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_004300_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:43:00,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_004332_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:43:32,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_004338_Pippip.wav,Pippip,0.98,14/08/2021,14/08/2021,14,8,2021,00:43:38,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_005125_Pippip.wav,Pippip,0.97,14/08/2021,14/08/2021,14,8,2021,00:51:25,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_010600_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:06:00,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_010606_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:06:06,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_010650_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:06:50,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_010657_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:06:57,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_012901_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:29:01,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_012907_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:29:07,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_012929_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:29:29,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_013959_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:39:59,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_014005_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:40:05,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_014045_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:40:45,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_014112_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:41:12,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_014608_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:46:08,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_015025_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:50:25,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_015208_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:52:08,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_015537_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:55:37,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_015543_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:55:43,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_015855_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,01:58:55,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020150_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:01:50,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020301_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:03:01,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020307_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:03:07,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020319_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:03:19,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020325_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:03:25,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020417_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:04:17,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020423_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:04:23,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020600_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:06:00,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020606_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:06:06,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020656_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:06:56,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020717_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:07:17,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020723_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:07:23,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020803_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:08:03,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020901_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:09:01,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020937_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:09:37,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_020943_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:09:43,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021102_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:11:02,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021336_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:13:36,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021429_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:14:29,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021435_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:14:35,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021643_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:16:43,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021709_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:17:09,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_021715_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,02:17:15,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
101,ST7540733541,ST7540733541__0__20210814_044304_Pippip.wav,Pippip,0.98,14/08/2021,13/08/2021,13,8,2021,04:43:04,Pipistrellus pipistrellus,Common pipistrelle,bat,MRE,,D:/Bat_classifier/Classifier_files/ClassifEspGBR-WST2021-08-06_1.learner,Pippip
